Game||||||
41.|Czech Republic|Italy|0 - 2|../games/2006_czech_republic_italy.php|1st Round, Group E|2006_group_e.php
42.|Ghana|USA|2 - 1|../games/2006_ghana_usa.php|1st Round, Group E|2006_group_e.php
43.|Japan|Brazil|1 - 4|../games/2006_japan_brazil.php|1st Round, Group F|2006_group_f.php
44.|Croatia|Australia|2 - 2|../games/2006_croatia_australia.php|1st Round, Group F|2006_group_f.php
45.|Togo|France|0 - 2|../games/2006_togo_france.php|1st Round, Group G|2006_group_g.php
46.|Switzerland|South Korea|2 - 0|../games/2006_switzerland_south_korea.php|1st Round, Group G|2006_group_g.php
47.|Saudi Arabia|Spain|0 - 1|../games/2006_saudi_arabia_spain.php|1st Round, Group H|2006_group_h.php
48.|Ukraine|Tunisia|1 - 0|../games/2006_ukraine_tunisia.php|1st Round, Group H|2006_group_h.php
49.|Germany|Sweden|2 - 0|../games/2006_germany_sweden.php|1st Round, Group H|2006_group_h.php
50.|Argentina|Mexico|2 - 1|../games/2006_argentina_mexico.php|1st Round, Group H|2006_group_h.php
51.|England|Ecuador|1 - 0|../games/2006_england_ecuador.php|1st Round, Group H|2006_group_h.php
52.|Portugal|Holland|1 - 0|../games/2006_portugal_holland.php|1st Round, Group H|2006_group_h.php
53.|Italy|Australia|1 - 0|../games/2006_italy_australia.php|1st Round, Group H|2006_group_h.php
54.|Switzerland|Ukraine|0 - 0|../games/2006_switzerland_ukraine.php|1st Round, Group H|2006_group_h.php
55.|Brazil|Ghana|3 - 0|../games/2006_brazil_ghana.php|1st Round, Group H|2006_group_h.php
56.|Spain|France|1 - 3|../games/2006_spain_france.php|1st Round, Group H|2006_group_h.php
57.|Germany|Argentina|1 - 1|../games/2006_germany_argentina.php|1st Round, Group H|2006_group_h.php
58.|Italy|Ukraine|3 - 0|../games/2006_italy_ukraine.php|1st Round, Group H|2006_group_h.php
59.|England|Portugal|0 - 0|../games/2006_england_portugal.php|1st Round, Group H|2006_group_h.php
60.|Brazil|France|0 - 1|../games/2006_brazil_france.php|1st Round, Group H|2006_group_h.php
61.|Germany|Italy|0 - 2|../games/2006_germany_italy.php|1st Round, Group H|2006_group_h.php
62.|Portugal|France|0 - 1|../games/2006_portugal_france.php|1st Round, Group H|2006_group_h.php
63.|Germany|Portugal|3 - 1|../games/2006_germany_portugal.php|1st Round, Group H|2006_group_h.php
64.|Italy|France|1 - 1|../games/2006_italy_france.php|1st Round, Group H|2006_group_h.php
Game||||||
1.|Brazil|Mexico|4 - 0|../games/1950_brazil_mexico.php|1st Round, Group 1|1950_group_1.php
2.|Spain|USA|3 - 1|../games/1950_spain_usa.php|1st Round, Group 2|1950_group_2.php
3.|England|Chile|2 - 0|../games/1950_england_chile.php|1st Round, Group 2|1950_group_2.php
4.|Yugoslavia|Switzerland|3 - 0|../games/1950_yugoslavia_switzerland.php|1st Round, Group 1|1950_group_1.php
5.|Sweden|Italy|3 - 2|../games/1950_sweden_italy.php|1st Round, Group 3|1950_group_3.php
6.|Brazil|Switzerland|2 - 2|../games/1950_brazil_switzerland.php|1st Round, Group 1|1950_group_1.php
7.|Yugoslavia|Mexico|4 - 1|../games/1950_yugoslavia_mexico.php|1st Round, Group 1|1950_group_1.php
8.|Spain|Chile|2 - 0|../games/1950_spain_chile.php|1st Round, Group 2|1950_group_2.php
9.|Sweden|Paraguay|2 - 2|../games/1950_sweden_paraguay.php|1st Round, Group 3|1950_group_3.php
10.|USA|England|1 - 0|../games/1950_usa_england.php|1st Round, Group 2|1950_group_2.php
11.|Brazil|Yugoslavia|2 - 0|../games/1950_brazil_yugoslavia.php|1st Round, Group 1|1950_group_1.php
12.|Chile|USA|5 - 2|../games/1950_chile_usa.php|1st Round, Group 2|1950_group_2.php
13.|Spain|England|1 - 0|../games/1950_spain_england.php|1st Round, Group 2|1950_group_2.php
14.|Italy|Paraguay|2 - 0|../games/1950_italy_paraguay.php|1st Round, Group 3|1950_group_3.php
15.|Switzerland|Mexico|2 - 1|../games/1950_switzerland_mexico.php|1st Round, Group 1|1950_group_1.php
16.|Uruguay|Bolivia|8 - 0|../games/1950_uruguay_bolivia.php|1st Round, Group 4|1950_group_4.php
17.|Brazil|Sweden|7 - 1|../games/1950_brazil_sweden.php|1st Round, Group 4|1950_group_f.php
18.|Uruguay|Spain|2 - 2|../games/1950_uruguay_spain.php|1st Round, Group 4|1950_group_f.php
19.|Brazil|Spain|6 - 1|../games/1950_brazil_spain.php|1st Round, Group 4|1950_group_f.php
20.|Uruguay|Sweden|3 - 2|../games/1950_uruguay_sweden.php|1st Round, Group 4|1950_group_f.php
21.|Sweden|Spain|3 - 1|../games/1950_sweden_spain.php|1st Round, Group 4|1950_group_f.php
22.|Uruguay|Brazil|2 - 1|../games/1950_uruguay_brazil.php|1st Round, Group 4|1950_group_f.php
Game||||||
1.|Germany|Belgium|5 - 2|../games/1934_germany_belgium.php||
2.|Austria|France|3 - 2|../games/1934_austria_france.php||
3.|Czechoslovakia|Romania|2 - 1|../games/1934_czechoslovakia_romania.php||
4.|Spain|Brazil|3 - 1|../games/1934_spain_brazil.php||
5.|Hungary|Egypt|4 - 2|../games/1934_hungary_egypt.php||
6.|Italy|USA|7 - 1|../games/1934_italy_usa.php||
7.|Sweden|Argentina|3 - 2|../games/1934_sweden_argentina.php||
8.|Switzerland|Holland|3 - 2|../games/1934_switzerland_holland.php||
9.|Germany|Sweden|2 - 1|../games/1934_germany_sweden.php||
10.|Austria|Hungary|2 - 1|../games/1934_austria_hungary.php||
11.|Czechoslovakia|Switzerland|3 - 2|../games/1934_czechoslovakia_switzerland.php||
12.|Italy|Spain|1 - 1|../games/1934_italy_spain.php||
13.|Italy|Spain|1 - 0|../games/1934_italy_spain_2.php||
14.|Czechoslovakia|Germany|3 - 1|../games/1934_czechoslovakia_germany.php||
15.|Italy|Austria|1 - 0|../games/1934_italy_austria.php||
16.|Austria|Germany|2 - 3|../games/1934_austria_germany.php||
17.|Italy|Czechoslovakia|2 - 1|../games/1934_italy_czechoslovakia.php||
Game||||||
1.|South Africa|Mexico|1 - 1|../games/2010_south_africa_mexico.php|1st Round, Group A|2010_group_a.php
2.|Uruguay|France|0 - 0|../games/2010_uruguay_france.php|1st Round, Group A|2010_group_a.php
3.|Argentina|Nigeria|1 - 0|../games/2010_argentina_nigeria.php|1st Round, Group B|2010_group_b.php
4.|South Korea|Greece|2 - 0|../games/2010_south_korea_greece.php|1st Round, Group B|2010_group_b.php
5.|England|USA|1 - 1|../games/2010_england_usa.php|1st Round, Group C|2010_group_c.php
6.|Algeria|Slovenia|0 - 1|../games/2010_algeria_slovenia.php|1st Round, Group C|2010_group_c.php
7.|Germany|Australia|4 - 0|../games/2010_germany_australia.php|1st Round, Group D|2010_group_d.php
8.|Serbia|Ghana|0 - 1|../games/2010_serbia_ghana.php|1st Round, Group D|2010_group_d.php
9.|Holland|Denmark|2 - 0|../games/2010_holland_denmark.php|1st Round, Group E|2010_group_e.php
10.|Japan|Cameroon|1 - 0|../games/2010_japan_cameroon.php|1st Round, Group E|2010_group_e.php
11.|Italy|Paraguay|1 - 1|../games/2010_italy_paraguay.php|1st Round, Group F|2010_group_f.php
12.|New Zealand|Slovakia|1 - 1|../games/2010_new_zealand_slovakia.php|1st Round, Group F|2010_group_f.php
13.|Ivory Coast|Portugal|0 - 0|../games/2010_ivory_coast_portugal.php|1st Round, Group G|2010_group_g.php
14.|Brazil|North Korea|2 - 1|../games/2010_brazil_north_korea.php|1st Round, Group G|2010_group_g.php
15.|Honduras|Chile|0 - 1|../games/2010_honduras_chile.php|1st Round, Group H|2010_group_h.php
16.|Spain|Switzerland|0 - 1|../games/2010_spain_switzerland.php|1st Round, Group H|2010_group_h.php
17.|South Africa|Uruguay|0 - 3|../games/2010_south_africa_uruguay.php|1st Round, Group A|2010_group_a.php
18.|France|Mexico|0 - 2|../games/2010_france_mexico.php|1st Round, Group A|2010_group_a.php
19.|Greece|Nigeria|2 - 1|../games/2010_greece_nigeria.php|1st Round, Group B|2010_group_b.php
20.|Argentina|South Korea|4 - 1|../games/2010_argentina_south_korea.php|1st Round, Group B|2010_group_b.php
21.|Germany|Serbia|0 - 1|../games/2010_germany_serbia.php|1st Round, Group D|2010_group_d.php
22.|Slovenia|USA|2 - 2|../games/2010_slovenia_usa.php|1st Round, Group C|2010_group_c.php
23.|England|Algeria|0 - 0|../games/2010_england_algeria.php|1st Round, Group C|2010_group_c.php
24.|Ghana|Australia|1 - 1|../games/2010_ghana_australia.php|1st Round, Group D|2010_group_d.php
25.|Holland|Japan|1 - 0|../games/2010_holland_japan.php|1st Round, Group E|2010_group_e.php
26.|Cameroon|Denmark|1 - 2|../games/2010_cameroon_denmark.php|1st Round, Group E|2010_group_e.php
27.|Slovakia|Paraguay|0 - 2|../games/2010_slovakia_paraguay.php|1st Round, Group F|2010_group_f.php
28.|Italy|New Zealand|1 - 1|../games/2010_italy_new_zealand.php|1st Round, Group F|2010_group_f.php
29.|Brazil|Ivory Coast|3 - 1|../games/2010_brazil_ivory_coast.php|1st Round, Group G|2010_group_g.php
30.|Portugal|North Korea|7 - 0|../games/2010_portugal_north_korea.php|1st Round, Group G|2010_group_g.php
31.|Chile|Switzerland|1 - 0|../games/2010_chile_switzerland.php|1st Round, Group H|2010_group_h.php
32.|Spain|Honduras|2 - 0|../games/2010_spain_honduras.php|1st Round, Group H|2010_group_h.php
33.|Mexico|Uruguay|0 - 1|../games/2010_mexico_uruguay.php|1st Round, Group A|2010_group_a.php
34.|France|South Africa|1 - 2|../games/2010_france_south_africa.php|1st Round, Group A|2010_group_a.php
35.|Nigeria|South Korea|2 - 2|../games/2010_nigeria_south_korea.php|1st Round, Group B|2010_group_b.php
36.|Greece|Argentina|0 - 2|../games/2010_greece_argentina.php|1st Round, Group B|2010_group_b.php
37.|Slovenia|England|0 - 1|../games/2010_slovenia_england.php|1st Round, Group C|2010_group_c.php
38.|USA|Algeria|1 - 0|../games/2010_usa_algeria.php|1st Round, Group C|2010_group_c.php
39.|Ghana|Germany|0 - 1|../games/2010_ghana_germany.php|1st Round, Group D|2010_group_d.php
40.|Australia|Serbia|2 - 1|../games/2010_australia_serbia.php|1st Round, Group D|2010_group_d.php
41.|Slovakia|Italy|3 - 2|../games/2010_slovakia_italy.php|1st Round, Group F|2010_group_f.php
42.|Paraguay|New Zealand|0 - 0|../games/2010_paraguay_new_zealand.php|1st Round, Group F|2010_group_f.php
43.|Denmark|Japan|1 - 3|../games/2010_denmark_japan.php|1st Round, Group E|2010_group_e.php
44.|Cameroon|Holland|1 - 2|../games/2010_cameroon_holland.php|1st Round, Group E|2010_group_e.php
45.|Portugal|Brazil|0 - 0|../games/2010_portugal_brazil.php|1st Round, Group G|2010_group_g.php
46.|North Korea|Ivory Coast|0 - 3|../games/2010_north_korea_ivory_coast.php|1st Round, Group G|2010_group_g.php
47.|Chile|Spain|1 - 2|../games/2010_chile_spain.php|1st Round, Group H|2010_group_h.php
48.|Switzerland|Honduras|0 - 0|../games/2010_switzerland_honduras.php|1st Round, Group H|2010_group_h.php
49.|Uruguay|South Korea|2 - 1|../games/2010_uruguay_south_korea.php|1st Round, Group H|2010_group_h.php
50.|USA|Ghana|1 - 2|../games/2010_usa_ghana.php|1st Round, Group H|2010_group_h.php
51.|Germany|England|4 - 1|../games/2010_germany_england.php|1st Round, Group H|2010_group_h.php
52.|Argentina|Mexico|3 - 1|../games/2010_argentina_mexico.php|1st Round, Group H|2010_group_h.php
53.|Holland|Slovakia|2 - 1|../games/2010_holland_slovakia.php|1st Round, Group H|2010_group_h.php
54.|Brazil|Chile|3 - 0|../games/2010_brazil_chile.php|1st Round, Group H|2010_group_h.php
55.|Paraguay|Japan|0 - 0|../games/2010_paraguay_japan.php|1st Round, Group H|2010_group_h.php
56.|Spain|Portugal|1 - 0|../games/2010_spain_portugal.php|1st Round, Group H|2010_group_h.php
57.|Holland|Brazil|2 - 1|../games/2010_holland_brazil.php|1st Round, Group H|2010_group_h.php
58.|Uruguay|Ghana|1 - 1|../games/2010_uruguay_ghana.php|1st Round, Group H|2010_group_h.php
59.|Argentina|Germany|0 - 4|../games/2010_argentina_germany.php|1st Round, Group H|2010_group_h.php
60.|Paraguay|Spain|0 - 1|../games/2010_paraguay_spain.php|1st Round, Group H|2010_group_h.php
61.|Uruguay|Holland|2 - 3|../games/2010_uruguay_holland.php|1st Round, Group H|2010_group_h.php
62.|Germany|Spain|0 - 1|../games/2010_germany_spain.php|1st Round, Group H|2010_group_h.php
63.|Uruguay|Germany|2 - 3|../games/2010_uruguay_germany.php|1st Round, Group H|2010_group_h.php
64.|Holland|Spain|0 - 1|../games/2010_holland_spain.php|1st Round, Group H|2010_group_h.php
Game||||||
1.|Brazil|Croatia|||1st Round, Group A|2014_group_a.php
2.|Mexico|Cameroon|||1st Round, Group A|2014_group_a.php
3.|Spain|Holland|||1st Round, Group B|2014_group_b.php
4.|Chile|Australia|||1st Round, Group B|2014_group_b.php
5.|Colombia|Greece|||1st Round, Group C|2014_group_c.php
6.|Ivory Coast|Japan|||1st Round, Group C|2014_group_c.php
7.|Uruguay|Costa Rica|||1st Round, Group D|2014_group_d.php
8.|England|Italy|||1st Round, Group D|2014_group_d.php
9.|Switzerland|Ecuador|||1st Round, Group E|2014_group_e.php
10.|France|Honduras|||1st Round, Group E|2014_group_e.php
11.|Argentina|Bosnia and Herzegovina|||1st Round, Group F|2014_group_f.php
12.|Iran|Nigeria|||1st Round, Group F|2014_group_f.php
13.|Germany|Portugal|||1st Round, Group G|2014_group_g.php
14.|Ghana|USA|||1st Round, Group G|2014_group_g.php
15.|Belgium|Algeria|||1st Round, Group H|2014_group_h.php
16.|Russia|South Korea|||1st Round, Group H|2014_group_h.php
17.|Brazil|Mexico|||1st Round, Group A|2014_group_a.php
18.|Cameroon|Croatia|||1st Round, Group A|2014_group_a.php
19.|Spain|Chile|||1st Round, Group B|2014_group_b.php
20.|Australia|Holland|||1st Round, Group B|2014_group_b.php
21.|Colombia|Ivory Coast|||1st Round, Group C|2014_group_c.php
22.|Japan|Greece|||1st Round, Group C|2014_group_c.php
23.|Uruguay|England|||1st Round, Group D|2014_group_d.php
24.|Italy|Costa Rica|||1st Round, Group D|2014_group_d.php
25.|Switzerland|France|||1st Round, Group E|2014_group_e.php
26.|Honduras|Ecuador|||1st Round, Group E|2014_group_e.php
27.|Argentina|Iran|||1st Round, Group F|2014_group_f.php
28.|Nigeria|Bosnia and Herzegovina|||1st Round, Group F|2014_group_f.php
29.|Germany|Ghana|||1st Round, Group G|2014_group_g.php
30.|USA|Portugal|||1st Round, Group G|2014_group_g.php
31.|Belgium|Russia|||1st Round, Group H|2014_group_h.php
32.|South Korea|Algeria|||1st Round, Group H|2014_group_h.php
33.|Cameroon|Brazil|||1st Round, Group A|2014_group_a.php
34.|Croatia|Mexico|||1st Round, Group A|2014_group_a.php
35.|Australia|Spain|||1st Round, Group B|2014_group_b.php
36.|Holland|Chile|||1st Round, Group B|2014_group_b.php
37.|Japan|Colombia|||1st Round, Group C|2014_group_c.php
38.|Greece|Ivory Coast|||1st Round, Group C|2014_group_c.php
39.|Italy|Uruguay|||1st Round, Group D|2014_group_d.php
40.|Costa Rica|England|||1st Round, Group D|2014_group_d.php
41.|Honduras|Switzerland|||1st Round, Group E|2014_group_e.php
42.|Ecuador|France|||1st Round, Group E|2014_group_e.php
43.|Nigeria|Argentina|||1st Round, Group F|2014_group_f.php
44.|Bosnia and Herzegovina|Iran|||1st Round, Group F|2014_group_f.php
45.|USA|Germany|||1st Round, Group G|2014_group_g.php
46.|Portugal|Ghana|||1st Round, Group G|2014_group_g.php
47.|South Korea|Belgium|||1st Round, Group H|2014_group_h.php
48.|Algeria|Russia|||1st Round, Group H|2014_group_h.php
Game||||||
1.|Switzerland|Germany|1 - 1|../games/1938_switzerland_germany.php||
2.|Brazil|Poland|6 - 5|../games/1938_brazil_poland.php||
3.|Czechoslovakia|Holland|3 - 0|../games/1938_czechoslovakia_holland.php||
4.|Cuba|Romania|3 - 3|../games/1938_cuba_romania.php||
5.|France|Belgium|3 - 1|../games/1938_france_belgium.php||
6.|Hungary|Dutch East Indies|6 - 0|../games/1938_hungary_dutch_east_indies.php||
7.|Italy|Norway|2 - 1|../games/1938_italy_norway.php||
8.|Cuba|Romania|2 - 1|../games/1938_cuba_romania_2.php||
9.|Switzerland|Germany|4 - 2|../games/1938_switzerland_germany_2.php||
10.|Brazil|Czechoslovakia|1 - 1|../games/1938_brazil_czechoslovakia.php||
11.|Cuba|Sweden|0 - 8|../games/1938_cuba_sweden.php||
12.|Hungary|Switzerland|2 - 0|../games/1938_hungary_switzerland.php||
13.|Italy|France|3 - 1|../games/1938_italy_france.php||
14.|Brazil|Czechoslovakia|2 - 1|../games/1938_brazil_czechoslovakia_2.php||
15.|Brazil|Italy|1 - 2|../games/1938_brazil_italy.php||
16.|Hungary|Sweden|5 - 1|../games/1938_hungary_sweden.php||
17.|Brazil|Sweden|4 - 2|../games/1938_brazil_sweden.php||
18.|Italy|Hungary|4 - 2|../games/1938_italy_hungary.php||
Game||||||
1.|Argentina|West Germany|1 - 3|../games/1958_argentina_west_germany.php|1st Round, Group 1|1958_group_1.php
2.|Brazil|Austria|3 - 0|../games/1958_brazil_austria.php|1st Round, Group 4|1958_group_4.php
3.|France|Paraguay|7 - 3|../games/1958_france_paraguay.php|1st Round, Group 2|1958_group_2.php
4.|Hungary|Wales|1 - 1|../games/1958_hungary_wales.php|1st Round, Group 3|1958_group_3.php
5.|Northern Ireland|Czechoslovakia|1 - 0|../games/1958_northern_ireland_czechoslovakia.php|1st Round, Group 1|1958_group_1.php
6.|Soviet Union|England|2 - 2|../games/1958_soviet_union_england.php|1st Round, Group 4|1958_group_4.php
7.|Yugoslavia|Scotland|1 - 1|../games/1958_yugoslavia_scotland.php|1st Round, Group 2|1958_group_2.php
8.|Sweden|Mexico|3 - 0|../games/1958_sweden_mexico.php|1st Round, Group 3|1958_group_3.php
9.|West Germany|Czechoslovakia|2 - 2|../games/1958_west_germany_czechoslovakia.php|1st Round, Group 1|1958_group_1.php
10.|Argentina|Northern Ireland|3 - 1|../games/1958_argentina_northern_ireland.php|1st Round, Group 1|1958_group_1.php
11.|Brazil|England|0 - 0|../games/1958_brazil_england.php|1st Round, Group 4|1958_group_4.php
12.|Mexico|Wales|1 - 1|../games/1958_mexico_wales.php|1st Round, Group 3|1958_group_3.php
13.|Paraguay|Scotland|3 - 2|../games/1958_paraguay_scotland.php|1st Round, Group 2|1958_group_2.php
14.|Soviet Union|Austria|2 - 0|../games/1958_soviet_union_austria.php|1st Round, Group 4|1958_group_4.php
15.|Yugoslavia|France|3 - 2|../games/1958_yugoslavia_france.php|1st Round, Group 2|1958_group_2.php
16.|Sweden|Hungary|2 - 1|../games/1958_sweden_hungary.php|1st Round, Group 3|1958_group_3.php
17.|West Germany|Northern Ireland|2 - 2|../games/1958_west_germany_northern_ireland.php|1st Round, Group 1|1958_group_1.php
18.|Brazil|Soviet Union|2 - 0|../games/1958_brazil_soviet_union.php|1st Round, Group 4|1958_group_4.php
19.|Czechoslovakia|Argentina|6 - 1|../games/1958_czechoslovakia_argentina.php|1st Round, Group 1|1958_group_1.php
20.|France|Scotland|2 - 1|../games/1958_france_scotland.php|1st Round, Group 2|1958_group_2.php
21.|Hungary|Mexico|4 - 0|../games/1958_hungary_mexico.php|1st Round, Group 3|1958_group_3.php
22.|England|Austria|2 - 2|../games/1958_england_austria.php|1st Round, Group 4|1958_group_4.php
23.|Paraguay|Yugoslavia|3 - 3|../games/1958_paraguay_yugoslavia.php|1st Round, Group 2|1958_group_2.php
24.|Sweden|Wales|0 - 0|../games/1958_sweden_wales.php|1st Round, Group 3|1958_group_3.php
25.|Wales|Hungary|2 - 1|../games/1958_wales_hungary.php|1st Round, Group 3|1958_group_3.php
26.|Northern Ireland|Czechoslovakia|2 - 1|../games/1958_northern_ireland_czechoslovakia_2.php|1st Round, Group 1|1958_group_1.php
27.|Soviet Union|England|1 - 0|../games/1958_soviet_union_england_2.php|1st Round, Group 4|1958_group_4.php
28.|West Germany|Yugoslavia|1 - 0|../games/1958_west_germany_yugoslavia.php|1st Round, Group 4|1958_group_4.php
29.|Brazil|Wales|1 - 0|../games/1958_brazil_wales.php|1st Round, Group 4|1958_group_4.php
30.|France|Northern Ireland|4 - 0|../games/1958_france_northern_ireland.php|1st Round, Group 4|1958_group_4.php
31.|Sweden|Soviet Union|2 - 0|../games/1958_sweden_soviet_union.php|1st Round, Group 4|1958_group_4.php
32.|West Germany|Sweden|1 - 3|../games/1958_west_germany_sweden.php|1st Round, Group 4|1958_group_4.php
33.|France|Brazil|2 - 5|../games/1958_france_brazil.php|1st Round, Group 4|1958_group_4.php
34.|West Germany|France|3 - 6|../games/1958_west_germany_france.php|1st Round, Group 4|1958_group_4.php
35.|Sweden|Brazil|2 - 5|../games/1958_sweden_brazil.php|1st Round, Group 4|1958_group_4.php
